candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C2214,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.28507083,0.180819181,0.199814162,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M022;M056;M082,gemini-2-5-pro;glm-4-6;opus-4-0;sonnet-4-5,Google;Z.ai;Anthropic;Anthropic
C2225,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,1.82629978,0.185814186,0.204595943,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M027;M028;M030;M040;M053;M057;M082,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-4-1;gpt-4o;gpt-5-1;grok-3;minimax-m2;opus-4-1;sonnet-4-5,DeepSeek;Google;Google;OpenAI;OpenAI;OpenAI;xAI;MiniMax;Anthropic;Anthropic
C2230,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,1.48084166,0.188811189,0.20752297,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M038;M049;M050,deepseek-v3-2;deepseek-v4-pro;gpt-5-5-pro;kimi-k2-0905;kimi-k2-5,DeepSeek;DeepSeek;OpenAI;Moonshot AI;Moonshot AI
C2233,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,1.73870374,0.191808192,0.210533756,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025;M044;M049;M053;M055;M072;M073;M075,deepseek-v3-2;deepseek-v4-pro;glm-5-1;grok-4-1-fast-reasoning;kimi-k2-0905;minimax-m2;opus-3;qwen3-5-plus-20260420;qwen3-6-flash;qwen3-6-plus,DeepSeek;DeepSeek;Z.ai;xAI;Moonshot AI;MiniMax;Anthropic;Qwen;Qwen;Qwen
C2236,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,1.83773068,0.195804196,0.214631522,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M027;M028;M030;M040;M056;M057;M082,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-4-1;gpt-4o;gpt-5-1;grok-3;opus-4-0;opus-4-1;sonnet-4-5,DeepSeek;Google;Google;OpenAI;OpenAI;OpenAI;xAI;Anthropic;Anthropic;Anthropic
C2259,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,1.86454466,0.220779221,0.239437996,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M027;M028;M030;M040;M053;M057,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-4-1;gpt-4o;gpt-5-1;grok-3;minimax-m2;opus-4-1,DeepSeek;Google;Google;OpenAI;OpenAI;OpenAI;xAI;MiniMax;Anthropic
C2269,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,1.20903372,0.228771229,0.247012459,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M027;M030;M040,gpt-4-1;gpt-5-1;grok-3,OpenAI;OpenAI;xAI
C2274,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.44953391,0.232767233,0.250884999,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M009;M027;M030;M040,gemini-2-5-flash;gpt-4-1;gpt-5-1;grok-3,Google;OpenAI;OpenAI;xAI
C2275,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.36886801,0.233766234,0.251740351,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M015;M024;M029;M034,gemini-3-5-flash;glm-4-7;gpt-5;gpt-5-3,Google;Z.ai;OpenAI;OpenAI
C2277,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,1.62697176,0.234765235,0.252483366,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M027;M030;M040,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-4-1;gpt-5-1;grok-3,DeepSeek;Google;Google;OpenAI;OpenAI;xAI
C2280,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,1.28756015,0.235764236,0.253446553,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M015;M024;M034,gemini-3-5-flash;glm-4-7;gpt-5-3,Google;Z.ai;OpenAI
C2286,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,1.86918109,0.248751249,0.266589117,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025;M044;M049;M053;M055;M072;M073,deepseek-v3-2;deepseek-v4-pro;glm-5-1;grok-4-1-fast-reasoning;kimi-k2-0905;minimax-m2;opus-3;qwen3-5-plus-20260420;qwen3-6-flash,DeepSeek;DeepSeek;Z.ai;xAI;Moonshot AI;MiniMax;Anthropic;Qwen;Qwen
C2290,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,1.59124338,0.256743257,0.274793765,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M027;M030;M040,deepseek-chat;gemini-2-5-flash;gpt-4-1;gpt-5-1;grok-3,DeepSeek;Google;OpenAI;OpenAI;xAI
C2298,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,1.91772825,0.267732268,0.285433575,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M027;M028;M030;M040;M056;M082,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-4-1;gpt-4o;gpt-5-1;grok-3;opus-4-0;sonnet-4-5,DeepSeek;Google;Google;OpenAI;OpenAI;OpenAI;xAI;Anthropic;Anthropic
C2300,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,1.90652256,0.268731269,0.286374061,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M027;M028;M030;M040;M057,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-4-1;gpt-4o;gpt-5-1;grok-3;opus-4-1,DeepSeek;Google;Google;OpenAI;OpenAI;OpenAI;xAI;Anthropic
C2302,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.85773879,0.275724276,0.293443422,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029;M034;M056,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3;opus-4-0,Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;Anthropic
C2303,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,1.77711454,0.275724276,0.293443422,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029;M044,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;grok-4-1-fast-reasoning,Google;Google;Z.ai;Z.ai;OpenAI;xAI
C2306,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,1.96885756,0.283716284,0.301294892,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029;M034;M056;M082,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3;opus-4-0;sonnet-4-5,Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;Anthropic;Anthropic
C2307,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,2.03799632,0.283716284,0.301294892,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M021;M031;M033;M036;M037;M038;M039;M043;M052;M083,glm-4-5;gpt-5-1-codex;gpt-5-2-codex;gpt-5-4;gpt-5-5;gpt-5-5-pro;gpt-5-codex;grok-4-1-fast-non-reasoning;kimi-k2-thinking;sonnet-4-6,Z.ai;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;xAI;Moonshot AI;Anthropic
C2312,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.91373938,0.291708292,0.309112418,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029;M044;M056,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;grok-4-1-fast-reasoning;opus-4-0,Google;Google;Z.ai;Z.ai;OpenAI;xAI;Anthropic
C2315,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,1.90731726,0.293706294,0.310826479,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M027;M028;M030;M040,deepseek-chat;gemini-2-5-flash;gpt-4-1;gpt-4o;gpt-5-1;grok-3,DeepSeek;Google;OpenAI;OpenAI;OpenAI;xAI
C2318,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.94275772,0.298701299,0.315703701,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M016;M027;M028;M030;M040,deepseek-chat;gemini-2-5-flash;gemini-3-flash-preview;gpt-4-1;gpt-4o;gpt-5-1;grok-3,DeepSeek;Google;Google;OpenAI;OpenAI;OpenAI;xAI
C2320,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,2.01212036,0.300699301,0.317678442,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025;M044;M049;M053;M055;M073,deepseek-v3-2;deepseek-v4-pro;glm-5-1;grok-4-1-fast-reasoning;kimi-k2-0905;minimax-m2;opus-3;qwen3-6-flash,DeepSeek;DeepSeek;Z.ai;xAI;Moonshot AI;MiniMax;Anthropic;Qwen
C2321,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,1.98498835,0.305694306,0.322816348,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M027;M028;M030;M040;M056;M082,deepseek-chat;gemini-2-5-flash;gpt-4-1;gpt-4o;gpt-5-1;grok-3;opus-4-0;sonnet-4-5,DeepSeek;Google;OpenAI;OpenAI;OpenAI;xAI;Anthropic;Anthropic
C2322,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.66920917,0.306693307,0.323731824,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M027;M028;M030;M040,gpt-4-1;gpt-4o;gpt-5-1;grok-3,OpenAI;OpenAI;OpenAI;xAI
C2325,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,2.12388137,0.321678322,0.33896542,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029;M034;M044;M056;M082,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3;grok-4-1-fast-reasoning;opus-4-0;sonnet-4-5,Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;xAI;Anthropic;Anthropic
C2329,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,1.83261129,0.326673327,0.343785455,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M027;M028;M030;M040,deepseek-chat;gpt-4-1;gpt-4o;gpt-5-1;grok-3,DeepSeek;OpenAI;OpenAI;OpenAI;xAI
C2331,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.6519702,0.330669331,0.347692205,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M038;M049,deepseek-v3-2;deepseek-v4-pro;gpt-5-5-pro;kimi-k2-0905,DeepSeek;DeepSeek;OpenAI;Moonshot AI
C2332,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.93271345,0.336663337,0.353842984,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029;M034;M044,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3;grok-4-1-fast-reasoning,Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;xAI
C2333,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,2.13910979,0.33966034,0.356839902,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M011;M015;M022;M024;M029;M034;M056;M057;M082,deepseek-chat;gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3;opus-4-0;opus-4-1;sonnet-4-5,DeepSeek;Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;Anthropic;Anthropic;Anthropic
C2334,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,1.52102333,0.342657343,0.359834253,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M027;M028;M030,gpt-4-1;gpt-4o;gpt-5-1,OpenAI;OpenAI;OpenAI
C2335,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,2.09551902,0.346653347,0.363874669,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M011;M015;M022;M024;M029;M034;M056;M082,deepseek-chat;gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3;opus-4-0;sonnet-4-5,DeepSeek;Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;Anthropic;Anthropic
C2337,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,2.07688849,0.354645355,0.371945128,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029;M034;M044;M056,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3;grok-4-1-fast-reasoning;opus-4-0,Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;xAI;Anthropic
C2341,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,1.99230587,0.357642358,0.37428754,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M009;M027;M028;M030;M040;M082,deepseek-chat;gemini-2-5-flash;gpt-4-1;gpt-4o;gpt-5-1;grok-3;sonnet-4-5,DeepSeek;Google;OpenAI;OpenAI;OpenAI;xAI;Anthropic
C2344,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,2.16601965,0.361638362,0.378146597,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M011;M015;M022;M024;M029;M034;M044;M056;M081;M082,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3;grok-4-1-fast-reasoning;opus-4-0;sonnet-4-0;sonnet-4-5,Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;xAI;Anthropic;Anthropic;Anthropic
C2345,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,1.88939105,0.36963037,0.386173928,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M027;M028;M030,deepseek-chat;gpt-4-1;gpt-4o;gpt-5-1,DeepSeek;OpenAI;OpenAI;OpenAI
C2347,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,2.16134385,0.376623377,0.393312269,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025;M044;M049;M053;M073,deepseek-v3-2;deepseek-v4-pro;glm-5-1;grok-4-1-fast-reasoning;kimi-k2-0905;minimax-m2;qwen3-6-flash,DeepSeek;DeepSeek;Z.ai;xAI;Moonshot AI;MiniMax;Qwen
C2349,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,2.16373658,0.381618382,0.398189295,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M021;M031;M033;M036;M037;M038;M039;M043;M052,glm-4-5;gpt-5-1-codex;gpt-5-2-codex;gpt-5-4;gpt-5-5;gpt-5-5-pro;gpt-5-codex;grok-4-1-fast-non-reasoning;kimi-k2-thinking,Z.ai;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;xAI;Moonshot AI
C2356,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,2.21975967,0.398601399,0.414498103,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M002;M011;M015;M022;M024;M029;M034;M044;M056;M082,deepseek-chat;gemini-2-5-pro;gemini-3-5-flash;glm-4-6;glm-4-7;gpt-5;gpt-5-3;grok-4-1-fast-reasoning;opus-4-0;sonnet-4-5,DeepSeek;Google;Google;Z.ai;Z.ai;OpenAI;OpenAI;xAI;Anthropic;Anthropic
C2363,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,1.7967571,0.423576424,0.439350747,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M049,deepseek-v3-2;deepseek-v4-pro;kimi-k2-0905,DeepSeek;DeepSeek;Moonshot AI
C2371,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,2.32419609,0.466533467,0.48227479,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M021;M031;M033;M036;M037;M039;M043;M052,glm-4-5;gpt-5-1-codex;gpt-5-2-codex;gpt-5-4;gpt-5-5;gpt-5-codex;grok-4-1-fast-non-reasoning;kimi-k2-thinking,Z.ai;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;xAI;Moonshot AI
C2373,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,2.29580478,0.471528472,0.48682236,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025;M044;M049;M053,deepseek-v3-2;deepseek-v4-pro;glm-5-1;grok-4-1-fast-reasoning;kimi-k2-0905;minimax-m2,DeepSeek;DeepSeek;Z.ai;xAI;Moonshot AI;MiniMax
C2375,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,2.25146932,0.492507493,0.508267732,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025;M049,deepseek-v3-2;deepseek-v4-pro;glm-5-1;kimi-k2-0905,DeepSeek;DeepSeek;Z.ai;Moonshot AI
C2378,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,2.22772339,0.503496503,0.518952872,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025,deepseek-v3-2;deepseek-v4-pro;glm-5-1,DeepSeek;DeepSeek;Z.ai
C2383,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,2.38884966,0.535464535,0.550744262,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025;M049;M053,deepseek-v3-2;deepseek-v4-pro;glm-5-1;kimi-k2-0905;minimax-m2,DeepSeek;DeepSeek;Z.ai;Moonshot AI;MiniMax
C2392,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,2.57603015,0.589410589,0.603948727,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M021;M031;M033;M036;M037;M039;M052,glm-4-5;gpt-5-1-codex;gpt-5-2-codex;gpt-5-4;gpt-5-5;gpt-5-codex;kimi-k2-thinking,Z.ai;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;Moonshot AI
C2417,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,2.90004746,0.718281718,0.728385805,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M021;M031;M036;M037;M039;M052,glm-4-5;gpt-5-1-codex;gpt-5-4;gpt-5-5;gpt-5-codex;kimi-k2-thinking,Z.ai;OpenAI;OpenAI;OpenAI;OpenAI;Moonshot AI
C2418,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,2.9523201,0.729270729,0.739223556,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M016;M025;M046;M053;M054;M056;M057;M082,deepseek-v3-2;deepseek-v4-pro;gemini-3-flash-preview;glm-5-1;grok-4-3;minimax-m2;minimax-m2-7;opus-4-0;opus-4-1;sonnet-4-5,DeepSeek;DeepSeek;Google;Z.ai;xAI;MiniMax;MiniMax;Anthropic;Anthropic;Anthropic
C2423,knn_microcluster,freeflow_form,euclidean,KNN_k=3,discard,3,3.35382892,0.748251748,0.756898487,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M025;M046;M054,glm-5-1;grok-4-3;minimax-m2-7,Z.ai;xAI;MiniMax
C2425,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,3.09791471,0.762237762,0.770410208,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M016;M025;M046;M053;M054;M057;M082,deepseek-v3-2;deepseek-v4-pro;gemini-3-flash-preview;glm-5-1;grok-4-3;minimax-m2;minimax-m2-7;opus-4-1;sonnet-4-5,DeepSeek;DeepSeek;Google;Z.ai;xAI;MiniMax;MiniMax;Anthropic;Anthropic
C2430,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,3.57570338,0.781218781,0.787970055,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025;M046;M054,deepseek-v3-2;deepseek-v4-pro;glm-5-1;grok-4-3;minimax-m2-7,DeepSeek;DeepSeek;Z.ai;xAI;MiniMax
C2432,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,3.39865659,0.788211788,0.794043195,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M021;M031;M036;M037;M052,glm-4-5;gpt-5-1-codex;gpt-5-4;gpt-5-5;kimi-k2-thinking,Z.ai;OpenAI;OpenAI;OpenAI;Moonshot AI
C2435,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,3.23755797,0.79020979,0.795402134,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M016;M025;M046;M053;M054;M057,deepseek-v3-2;deepseek-v4-pro;gemini-3-flash-preview;glm-5-1;grok-4-3;minimax-m2;minimax-m2-7;opus-4-1,DeepSeek;DeepSeek;Google;Z.ai;xAI;MiniMax;MiniMax;Anthropic
C2436,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,3.5786735,0.804195804,0.809147749,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M004;M025;M046;M054,deepseek-v4-pro;glm-5-1;grok-4-3;minimax-m2-7,DeepSeek;Z.ai;xAI;MiniMax
C2437,knn_microcluster,freeflow_form,euclidean,KNN_k=7,discard,7,3.40568698,0.815184815,0.819867863,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M016;M025;M046;M053;M054,deepseek-v3-2;deepseek-v4-pro;gemini-3-flash-preview;glm-5-1;grok-4-3;minimax-m2;minimax-m2-7,DeepSeek;DeepSeek;Google;Z.ai;xAI;MiniMax;MiniMax
C2438,knn_microcluster,freeflow_form,euclidean,KNN_k=6,discard,6,3.50001428,0.819180819,0.823211229,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M004;M025;M046;M053;M054,deepseek-v3-2;deepseek-v4-pro;glm-5-1;grok-4-3;minimax-m2;minimax-m2-7,DeepSeek;DeepSeek;Z.ai;xAI;MiniMax;MiniMax
C2442,knn_microcluster,freeflow_form,euclidean,KNN_k=8,discard,8,3.4262979,0.835164835,0.838242838,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M009;M025;M030;M040;M046;M053;M054,deepseek-v3-2;gemini-2-5-flash;glm-5-1;gpt-5-1;grok-3;grok-4-3;minimax-m2;minimax-m2-7,DeepSeek;Google;Z.ai;OpenAI;xAI;xAI;MiniMax;MiniMax
C2443,knn_microcluster,freeflow_form,euclidean,KNN_k=4,discard,4,3.79747753,0.849150849,0.851931531,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M025;M046;M053;M054,glm-5-1;grok-4-3;minimax-m2;minimax-m2-7,Z.ai;xAI;MiniMax;MiniMax
C2444,knn_microcluster,freeflow_form,euclidean,KNN_k=10,discard,10,3.30297223,0.855144855,0.857594124,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M009;M016;M025;M027;M030;M040;M046;M053;M054,deepseek-v3-2;gemini-2-5-flash;gemini-3-flash-preview;glm-5-1;gpt-4-1;gpt-5-1;grok-3;grok-4-3;minimax-m2;minimax-m2-7,DeepSeek;Google;Google;Z.ai;OpenAI;OpenAI;xAI;xAI;MiniMax;MiniMax
C2445,knn_microcluster,freeflow_form,euclidean,KNN_k=9,discard,9,3.47899916,0.857142857,0.859246275,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M003;M009;M025;M027;M030;M040;M046;M053;M054,deepseek-v3-2;gemini-2-5-flash;glm-5-1;gpt-4-1;gpt-5-1;grok-3;grok-4-3;minimax-m2;minimax-m2-7,DeepSeek;Google;Z.ai;OpenAI;OpenAI;xAI;xAI;MiniMax;MiniMax
C2446,knn_microcluster,freeflow_form,euclidean,KNN_k=5,discard,5,3.89547829,0.865134865,0.866903334,5,D_expressive_rate|D_fiction_rate|D_generic_essay_rate|D_low_signal_rate|D_refusal_role_boundary_rate,M025;M040;M046;M053;M054,glm-5-1;grok-3;grok-4-3;minimax-m2;minimax-m2-7,Z.ai;xAI;xAI;MiniMax;MiniMax
